"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
19476,20070302,571,244,1,7.99
19477,20070319,571,548,1,2.99
19478,20070319,571,293,1,2.99
19479,20070322,571,797,1,0.99
19480,20070323,571,628,1,4.99
19481,20070302,572,282,1,0.99
19482,20070302,572,229,2,4.99
19483,20070302,572,475,2,2.99
19484,20070302,572,26,1,4.99
19485,20070316,572,527,2,4.99
19486,20070318,572,651,2,1.99
19487,20070319,572,291,1,1.99
19488,20070320,572,35,1,6.99
19489,20070320,572,247,2,5.99
19490,20070301,573,427,1,0.99
19491,20070301,573,756,2,2.99
19492,20070302,573,12,2,0.99
19493,20070317,573,162,2,5.99
19494,20070317,573,76,1,1.99
19495,20070317,573,27,1,1.99
19496,20070318,573,159,1,6.99
19497,20070318,573,786,1,0.99
19498,20070319,573,522,2,2.99
19499,20070301,574,212,2,4.99
19500,20070317,574,57,1,3.99
19501,20070318,574,199,1,2.99
19502,20070320,574,706,2,4.99
19503,20070320,574,239,1,4.99
19504,20070322,574,505,2,2.99
19505,20070322,574,328,2,2.99
19506,20070301,575,902,1,4.99
19507,20070301,575,222,2,7.99
19508,20070302,575,546,2,3.99
19509,20070302,575,769,2,4.99
19510,20070318,575,69,1,7.99
19511,20070318,575,98,1,8.99
19512,20070318,575,361,1,5.99
19513,20070319,575,614,1,4.99
19514,20070319,575,288,1,2.99
19515,20070322,575,647,2,2.99
19516,20070323,575,918,2,4.99
19517,20070323,575,599,2,0.99
19518,20070301,576,750,1,3.99
19519,20070317,576,934,2,5.99
19520,20070318,576,649,2,4.99
19521,20070319,576,159,2,4.99
19522,20070319,576,95,1,4.99
19523,20070321,576,785,1,4.99
19524,20070321,576,282,2,0.99
19525,20070323,576,553,2,0.99
19526,20070301,577,774,1,4.99
19527,20070301,577,249,1,0.99
19528,20070301,577,330,1,4.99
19529,20070302,577,159,2,7.99
19530,20070302,577,118,1,0.99
19531,20070318,577,599,2,4.99
19532,20070318,577,377,2,0.99
19533,20070319,577,602,2,3.99
19534,20070320,577,298,2,3.99
19535,20070323,577,726,2,2.99
19536,20070323,577,993,1,2.99
19537,20070323,577,748,1,4.99
19538,20070301,578,453,2,7.99
19539,20070302,578,856,2,7.99
19540,20070319,578,116,1,5.99
19541,20070320,578,350,2,5.99
19542,20070320,578,166,1,2.99
19543,20070323,578,970,2,0.99
19544,20070302,579,870,1,3.99
19545,20070317,579,871,2,6.99
19546,20070318,579,438,1,5.99
19547,20070320,579,42,2,2.99
19548,20070321,579,863,1,0.99
19549,20070321,579,155,1,1.99
19550,20070321,579,353,2,2.99
19551,20070323,579,795,1,0.99
19552,20070323,579,474,2,4.99
19553,20070301,580,555,1,3.99
19554,20070302,580,474,2,3.99
19555,20070302,580,972,2,8.99
19556,20070318,580,374,2,2.99
19557,20070319,580,811,1,2.99
19558,20070320,580,302,2,2.99
19559,20070321,580,353,2,2.99
19560,20070322,580,415,2,6.99
19561,20070323,580,785,1,6.99
19562,20070323,580,409,1,4.99
19563,20070302,581,285,2,2.99
19564,20070317,581,231,1,2.99
19565,20070320,581,821,2,0.99
19566,20070320,581,232,1,2.99
19567,20070320,581,185,1,8.99
19568,20070322,581,16,1,2.99
19569,20070322,581,940,1,0.99
19570,20070323,581,469,2,4.99
19571,20070302,582,93,2,7.99
19572,20070317,582,331,1,5.99
19573,20070317,582,15,2,2.99
19574,20070320,582,744,1,5.99
19575,20070321,582,421,2,4.99
19576,20070321,582,733,1,0.99
19577,20070322,582,641,2,5.99
19578,20070323,582,986,2,2.99
19579,20070323,582,625,2,0.99
19580,20070323,582,660,1,4.99
19581,20070301,583,676,1,4.99
19582,20070301,583,728,1,2.99
19583,20070301,583,112,2,4.99
19584,20070302,583,676,2,4.99
19585,20070321,583,810,2,0.99
19586,20070302,584,127,2,4.99
19587,20070302,584,105,2,0.99
19588,20070302,584,226,1,4.99
19589,20070316,584,871,2,6.99
19590,20070318,584,44,2,8.99
19591,20070318,584,949,2,2.99
19592,20070318,584,338,2,5.99
19593,20070319,584,901,1,2.99
19594,20070320,584,825,1,5.99
19595,20070321,584,184,2,5.99
19596,20070321,584,412,1,4.99
19597,20070322,584,630,2,1.99
19598,20070323,584,200,1,0.99
19599,20070301,585,924,2,0.99
19600,20070302,585,843,1,9.99
19601,20070320,585,58,2,3.99
19602,20070320,585,593,2,0.99
19603,20070323,585,734,1,4.99
19604,20070323,585,116,2,6.99
19605,20070302,586,645,2,2.99
19606,20070317,586,191,2,0.99
19607,20070317,586,772,2,4.99
19608,20070319,586,341,2,0.99
19609,20070320,586,326,1,2.99
19610,20070321,586,186,1,1.99
19611,20070321,586,476,2,2.99
19612,20070323,586,747,1,3.99
19613,20070323,586,866,2,0.99
19614,20070301,587,316,2,4.99
19615,20070301,587,958,1,2.99
19616,20070302,587,514,2,2.99
19617,20070302,587,887,2,4.99
19618,20070317,587,843,1,4.99
19619,20070318,587,199,1,6.99
19620,20070321,587,417,2,4.99
19621,20070322,587,842,2,2.99
19622,20070322,587,882,1,0.99
19623,20070301,588,381,2,4.99
19624,20070318,588,341,2,2.99
19625,20070318,588,96,1,4.99
19626,20070319,588,897,2,4.99
19627,20070320,588,687,2,1.99
19628,20070322,588,122,2,1.99
19629,20070322,588,789,2,2.99
19630,20070322,588,354,1,4.99
19631,20070301,589,702,1,4.99
19632,20070317,589,905,1,4.99
19633,20070318,589,939,2,7.99
19634,20070319,589,893,1,8.99
19635,20070320,589,239,1,6.99
19636,20070321,589,340,1,6.99
19637,20070321,589,534,1,0.99
19638,20070321,589,981,2,0.99
19639,20070323,589,453,2,5.99
19640,20070323,589,733,2,0.99
19641,20070301,590,676,2,4.99
19642,20070317,590,43,2,5.99
19643,20070317,590,417,1,3.99
19644,20070322,590,138,2,2.99
19645,20070301,591,570,2,4.99
19646,20070318,591,919,1,5.99
19647,20070318,591,803,2,4.99
19648,20070318,591,668,2,4.99
19649,20070318,591,227,1,5.99
19650,20070319,591,711,2,5.99
19651,20070319,591,69,2,2.99
19652,20070319,591,231,1,3.99
19653,20070320,591,985,2,9.99
19654,20070301,592,906,1,0.99
19655,20070301,592,99,1,2.99
19656,20070302,592,151,2,8.99
19657,20070317,592,810,2,0.99
19658,20070318,592,218,2,0.99
19659,20070319,592,12,2,1.99
19660,20070319,592,959,1,2.99
19661,20070320,592,848,1,3.99
19662,20070301,593,773,2,3.99
19663,20070301,593,418,1,3.99
19664,20070301,593,127,1,5.99
19665,20070302,593,805,2,4.99
19666,20070318,593,835,2,2.99
19667,20070320,593,995,1,6.99
19668,20070321,593,50,1,5.99
19669,20070321,593,109,2,0.99
19670,20070301,594,214,2,8.99
19671,20070321,594,904,1,4.99
19672,20070322,594,745,2,4.99
19673,20070301,595,641,2,2.99
19674,20070302,595,368,1,2.99
19675,20070317,595,261,1,0.99
19676,20070318,595,213,1,0.99
19677,20070321,595,317,1,0.99
19678,20070323,595,716,2,2.99
19679,20070323,595,97,1,0.99
19680,20070323,595,740,2,2.99
19681,20070301,596,81,1,4.99
19682,20070301,596,923,2,2.99
19683,20070301,596,641,1,0.99
19684,20070302,596,563,2,4.99
19685,20070317,596,513,2,3.99
19686,20070317,596,273,1,0.99
19687,20070318,596,181,2,4.99
19688,20070319,596,263,1,4.99
19689,20070320,596,856,1,4.99
19690,20070320,596,378,1,3.99
19691,20070321,596,383,2,0.99
19692,20070322,596,718,2,0.99
19693,20070323,596,843,1,6.99
19694,20070302,597,121,1,5.99
19695,20070302,597,342,1,4.99
19696,20070302,597,434,2,2.99
19697,20070302,597,468,2,2.99
19698,20070317,597,337,1,5.99
19699,20070317,597,135,1,4.99
19700,20070319,597,663,2,0.99
19701,20070319,597,620,2,2.99
19702,20070319,597,781,2,6.99
19703,20070322,597,333,1,2.99
19704,20070322,597,421,2,4.99
19705,20070302,598,280,2,0.99
19706,20070318,598,681,1,2.99
19707,20070321,598,376,2,0.99
19708,20070322,598,988,1,2.99
19709,20070322,598,162,2,7.99
19710,20070316,599,443,1,3.99
19711,20070321,599,646,1,1.99
19712,20070321,599,1000,1,4.99
19713,20070321,599,891,2,1.99
19714,20070323,599,881,2,8.99
19715,20070323,599,869,2,2.99
19716,20070323,599,83,2,2.99
19717,20070301,202,189,1,2.99
19718,20070302,202,92,2,4.99
19719,20070317,202,373,2,4.99
19720,20070318,202,214,2,8.99
19721,20070319,202,101,1,4.99
19722,20070320,202,402,2,3.99
19723,20070320,202,418,2,3.99
19724,20070322,202,109,2,0.99
19725,20070323,202,946,2,4.99
19726,20070301,203,926,2,3.99
19727,20070301,203,121,2,2.99
19728,20070317,203,788,2,2.99
19729,20070318,203,523,1,0.99
19730,20070320,203,722,2,4.99
19731,20070321,203,468,2,5.99
19732,20070323,203,833,1,2.99
19733,20070323,203,450,2,2.99
19734,20070301,204,553,2,5.99
19735,20070302,204,6,2,7.99
19736,20070317,204,132,1,0.99
19737,20070318,204,161,1,6.99
19738,20070319,204,830,2,0.99
19739,20070319,204,239,2,4.99
19740,20070320,204,94,1,2.99
19741,20070321,204,226,1,4.99
19742,20070322,204,748,1,0.99
19743,20070322,204,911,1,4.99
19744,20070322,204,908,1,11.99
19745,20070320,205,967,2,2.99
19746,20070321,205,388,2,0.99
19747,20070321,205,685,2,4.99
19748,20070321,205,24,1,2.99
19749,20070321,205,384,2,6.99
19750,20070322,205,176,1,0.99
19751,20070302,206,441,1,3.99
19752,20070302,206,181,1,2.99
19753,20070317,206,564,2,2.99
19754,20070319,206,109,1,4.99
19755,20070319,206,516,2,2.99
19756,20070319,206,48,2,10.99
19757,20070320,206,46,2,9.99
19758,20070320,206,283,1,0.99
19759,20070321,206,91,1,0.99
19760,20070323,206,444,1,7.99
19761,20070323,206,77,1,4.99
19762,20070301,207,358,1,3.99
19763,20070301,207,945,1,0.99
19764,20070302,207,116,1,2.99
19765,20070302,207,875,1,0.99
19766,20070302,207,292,1,5.99
19767,20070317,207,979,2,6.99
19768,20070317,207,366,1,6.99
19769,20070320,207,936,1,2.99
19770,20070320,207,350,1,8.99
19771,20070320,207,215,2,9.99
19772,20070320,207,835,1,3.99
19773,20070323,207,913,2,1.99
19774,20070301,1,3,2,4.99
19775,20070302,1,709,2,3.99
19776,20070302,1,315,2,0.99
19777,20070317,1,579,1,4.99
19778,20070318,1,204,2,0.99
19779,20070319,1,663,1,0.99
19780,20070319,1,490,1,2.99
19781,20070321,1,924,1,0.99
19782,20070321,1,317,2,1.99
19783,20070322,1,317,1,2.99
19784,20070322,1,70,1,5.99
19785,20070301,2,27,1,0.99
19786,20070302,2,748,2,0.99
19787,20070302,2,142,1,5.99
19788,20070302,2,254,1,6.99
19789,20070302,2,447,1,2.99
19790,20070317,2,175,2,2.99
19791,20070319,2,331,2,2.99
19792,20070321,2,694,2,4.99
19793,20070321,2,999,1,5.99
19794,20070322,2,471,1,4.99
19795,20070323,2,637,2,4.99
19796,20070301,3,725,1,5.99
19797,20070318,3,433,1,4.99
19798,20070319,3,711,2,8.99
19799,20070320,3,555,1,2.99
19800,20070321,3,312,2,8.99
19801,20070322,3,367,2,0.99
19802,20070323,3,540,1,2.99
19803,20070302,4,11,2,0.99
19804,20070302,4,939,2,2.99
19805,20070316,4,676,1,4.99
19806,20070317,4,431,2,2.99
19807,20070318,4,543,1,8.99
19808,20070319,4,26,2,1.99
19809,20070320,4,740,2,2.99
19810,20070320,4,837,2,6.99
19811,20070321,4,219,1,4.99
19812,20070322,4,559,2,2.99
19813,20070323,4,728,1,1.99
19814,20070301,5,568,1,4.99
19815,20070301,5,663,2,0.99
19816,20070302,5,810,1,4.99
19817,20070302,5,956,1,4.99
19818,20070317,5,286,2,3.99
19819,20070317,5,763,2,9.99
19820,20070318,5,349,2,2.99
19821,20070319,5,266,1,1.99
19822,20070320,5,743,2,0.99
19823,20070320,5,470,1,6.99
19824,20070321,5,575,2,6.99
19825,20070321,5,37,1,2.99
19826,20070322,5,12,1,0.99
19827,20070301,6,807,2,2.99
19828,20070302,6,790,1,2.99
19829,20070302,6,862,1,3.99
19830,20070317,6,365,1,6.99
19831,20070317,6,19,2,0.99
19832,20070317,6,849,2,0.99
19833,20070318,6,626,2,2.99
19834,20070319,6,841,1,6.99
19835,20070321,6,775,1,7.99
19836,20070321,6,293,1,4.99
19837,20070323,6,285,2,5.99
19838,20070323,6,562,1,0.99
19839,20070301,7,346,2,6.99
19840,20070301,7,162,1,5.99
19841,20070301,7,330,2,4.99
19842,20070301,7,953,2,4.99
19843,20070302,7,491,2,3.99
19844,20070316,7,465,2,7.99
19845,20070318,7,396,2,8.99
19846,20070318,7,15,2,2.99
19847,20070319,7,880,2,2.99
19848,20070319,7,628,1,2.99
19849,20070320,7,750,1,0.99
19850,20070321,7,156,2,5.99
19851,20070301,8,474,2,2.99
19852,20070302,8,216,2,9.99
19853,20070302,8,37,2,2.99
19854,20070318,8,847,2,2.99
19855,20070320,8,491,1,0.99
19856,20070322,8,930,2,7.99
19857,20070323,8,645,1,2.99
19858,20070323,8,985,1,4.99
19859,20070301,9,531,2,0.99
19860,20070301,9,88,2,4.99
19861,20070302,9,691,2,5.99
19862,20070316,9,82,1,0.99
19863,20070318,9,609,1,2.99
19864,20070318,9,166,2,2.99
19865,20070318,9,459,2,4.99
19866,20070321,9,502,1,7.99
19867,20070301,10,969,1,8.99
19868,20070302,10,629,2,2.99
19869,20070302,10,91,2,0.99
19870,20070317,10,613,1,2.99
19871,20070318,10,383,1,2.99
19872,20070319,10,972,2,4.99
19873,20070320,10,942,2,2.99
19874,20070322,10,13,2,5.99
19875,20070301,11,823,2,4.99
19876,20070302,11,139,1,6.99
19877,20070316,11,976,2,0.99
19878,20070317,11,129,2,5.99
19879,20070320,11,143,1,0.99
19880,20070320,11,304,1,4.99
19881,20070322,11,677,2,0.99
19882,20070322,11,438,2,2.99
19883,20070301,12,662,2,10.99
19884,20070316,12,97,1,0.99
19885,20070318,12,897,1,4.99
19886,20070320,12,40,2,0.99
19887,20070320,12,672,2,2.99
19888,20070321,12,725,1,4.99
19889,20070323,12,357,2,0.99
19890,20070302,13,47,2,4.99
19891,20070302,13,247,2,0.99
19892,20070317,13,482,1,5.99
19893,20070319,13,216,2,7.99
19894,20070319,13,92,1,4.99
19895,20070319,13,339,2,0.99
19896,20070319,13,358,2,0.99
19897,20070321,13,583,2,9.99
19898,20070321,13,537,2,7.99
19899,20070322,13,112,1,4.99
19900,20070301,14,450,2,2.99
19901,20070301,14,6,1,6.99
19902,20070302,14,904,1,4.99
19903,20070316,14,199,2,3.99
19904,20070318,14,433,1,2.99
19905,20070320,14,253,2,4.99
19906,20070322,14,674,1,6.99
19907,20070322,14,970,2,0.99
19908,20070323,14,168,1,0.99
19909,20070302,15,526,2,2.99
19910,20070302,15,353,1,2.99
19911,20070302,15,326,2,2.99
19912,20070302,15,784,2,2.99
19913,20070317,15,811,1,7.99
19914,20070318,15,428,2,2.99
19915,20070318,15,474,2,2.99
19916,20070318,15,73,2,2.99
19917,20070319,15,313,1,8.99
19918,20070319,15,213,1,5.99
19919,20070320,15,100,1,5.99
19920,20070320,15,300,2,4.99
19921,20070320,15,873,2,3.99
19922,20070321,15,194,2,0.99
19923,20070321,15,764,2,4.99
19924,20070322,15,214,2,8.99
19925,20070322,15,379,2,0.99
19926,20070323,15,361,1,4.99
19927,20070301,16,700,2,2.99
19928,20070301,16,445,1,2.99
19929,20070302,16,153,1,0.99
19930,20070317,16,993,2,2.99
19931,20070318,16,112,1,4.99
19932,20070318,16,898,1,7.99
19933,20070319,16,668,1,4.99
19934,20070319,16,917,2,4.99
19935,20070319,16,45,2,6.99
19936,20070321,16,973,1,8.99
19937,20070317,17,661,1,4.99
19938,20070320,17,252,1,2.99
19939,20070320,17,201,1,2.99
19940,20070321,17,234,2,2.99
19941,20070321,17,22,1,2.99
19942,20070323,17,458,1,5.99
19943,20070301,18,995,1,4.99
19944,20070301,18,200,2,1.99
19945,20070302,18,680,2,4.99
19946,20070302,18,637,1,4.99
19947,20070318,18,953,1,0.99
19948,20070319,18,54,1,0.99
19949,20070316,19,590,1,8.99
19950,20070317,19,757,1,5.99
19951,20070318,19,324,2,9.99
19952,20070318,19,35,2,2.99
19953,20070320,19,45,2,8.99
19954,20070320,19,483,1,8.99
19955,20070320,19,412,2,4.99
19956,20070322,19,288,2,2.99
19957,20070323,19,875,1,0.99
19958,20070301,20,631,2,4.99
19959,20070301,20,243,2,7.99
19960,20070302,20,747,1,1.99
19961,20070317,20,595,2,0.99
19962,20070317,20,492,1,0.99
19963,20070319,20,321,1,4.99
19964,20070319,20,969,1,4.99
19965,20070319,20,735,2,2.99
19966,20070321,20,841,2,2.99
19967,20070322,20,989,2,6.99
19968,20070322,20,317,1,1.99
19969,20070322,20,218,1,0.99
19970,20070322,20,638,2,2.99
19971,20070301,21,81,1,4.99
19972,20070301,21,250,2,0.99
19973,20070302,21,677,1,0.99
19974,20070317,21,387,1,0.99
19975,20070317,21,741,2,2.99
19976,20070318,21,91,1,4.99
19977,20070318,21,787,1,6.99
19978,20070319,21,620,1,2.99
19979,20070319,21,502,1,4.99
19980,20070319,21,967,2,4.99
19981,20070319,21,113,2,8.99
19982,20070320,21,854,2,9.99
19983,20070320,21,952,1,4.99
19984,20070320,21,698,2,8.99
19985,20070321,21,602,1,2.99
19986,20070321,21,952,1,2.99
19987,20070322,21,100,2,4.99
19988,20070317,22,55,2,5.99
19989,20070317,22,443,2,2.99
19990,20070318,22,436,2,0.99
19991,20070319,22,112,2,9.99
19992,20070320,22,287,1,2.99
19993,20070321,22,715,2,6.99
19994,20070322,22,971,1,7.99
19995,20070323,22,519,2,6.99
19996,20070323,22,779,2,4.99
19997,20070323,22,627,2,4.99
19998,20070301,23,835,1,2.99
19999,20070316,23,464,1,2.99
20000,20070319,23,907,1,2.99
20001,20070319,23,846,1,4.99
20002,20070319,23,804,2,6.99
20003,20070320,23,651,2,0.99
20004,20070320,23,496,2,0.99
20005,20070321,23,608,1,2.99
20006,20070301,24,679,2,2.99
20007,20070302,24,707,2,2.99
20008,20070316,24,554,2,2.99
20009,20070317,24,916,2,8.99
20010,20070318,24,58,2,2.99
20011,20070319,24,143,1,1.99
20012,20070319,24,531,2,4.99
20013,20070319,24,281,2,0.99
20014,20070322,24,159,1,4.99
20015,20070301,25,115,2,5.99
20016,20070301,25,620,2,2.99
20017,20070302,25,841,2,2.99
20018,20070317,25,830,2,0.99
20019,20070319,25,76,1,0.99
20020,20070321,25,114,1,4.99
20021,20070321,25,37,2,4.99
20022,20070323,25,945,1,0.99
20023,20070323,25,968,1,5.99
20024,20070301,26,344,2,3.99
20025,20070302,26,483,2,3.99
20026,20070302,26,612,2,2.99
20027,20070302,26,807,1,0.99
20028,20070317,26,67,2,5.99
20029,20070319,26,127,1,4.99
20030,20070321,26,412,1,4.99
20031,20070321,26,778,2,8.99
20032,20070321,26,19,1,1.99
20033,20070321,26,964,1,7.99
20034,20070322,26,705,1,2.99
20035,20070323,26,616,2,7.99
20036,20070301,27,199,1,7.99
20037,20070301,27,845,1,4.99
20038,20070302,27,228,2,0.99
20039,20070317,27,226,2,8.99
20040,20070317,27,532,2,6.99
20041,20070317,27,867,1,5.99
20042,20070318,27,344,2,0.99
20043,20070318,27,609,1,2.99
20044,20070320,27,61,1,4.99
20045,20070322,27,636,1,0.99
20046,20070301,28,116,2,6.99
20047,20070302,28,311,1,2.99
20048,20070317,28,69,1,3.99
20049,20070318,28,538,2,2.99
20050,20070318,28,907,1,0.99
20051,20070318,28,756,2,2.99
20052,20070320,28,579,2,4.99
20053,20070321,28,514,2,2.99
20054,20070322,28,44,1,4.99
20055,20070323,28,447,1,2.99
20056,20070301,29,135,2,5.99
20057,20070301,29,189,2,1.99
20058,20070302,29,698,2,4.99
20059,20070317,29,958,1,2.99
20060,20070318,29,731,2,4.99
20061,20070318,29,235,2,2.99
20062,20070318,29,226,2,6.99
20063,20070318,29,473,2,6.99
20064,20070319,29,288,1,2.99
20065,20070319,29,549,1,0.99
20066,20070320,29,784,2,2.99
20067,20070320,29,726,2,3.99
20068,20070321,29,406,2,0.99
20069,20070321,29,944,1,4.99
20070,20070322,29,439,1,7.99
20071,20070322,29,597,2,5.99
20072,20070301,30,625,1,6.99
20073,20070318,30,258,2,2.99
20074,20070318,30,132,2,2.99
20075,20070318,30,493,2,0.99
20076,20070319,30,855,2,0.99
20077,20070320,30,65,2,4.99
20078,20070321,30,379,2,0.99
20079,20070321,30,17,1,2.99
20080,20070322,30,256,2,4.99
20081,20070323,30,417,1,4.99
20082,20070323,30,958,2,2.99
20083,20070317,31,131,1,4.99
20084,20070318,31,996,1,0.99
20085,20070323,31,725,1,6.99
20086,20070323,31,791,2,6.99
20087,20070302,32,174,2,4.99
20088,20070317,32,995,2,4.99
20089,20070318,32,973,1,9.99
20090,20070320,32,739,1,8.99
20091,20070320,32,849,1,1.99
20092,20070320,32,830,2,0.99
20093,20070321,32,213,1,5.99
20094,20070301,33,72,1,2.99
20095,20070301,33,330,1,4.99
20096,20070319,33,682,1,7.99
20097,20070320,33,468,1,2.99
20098,20070320,33,519,2,7.99
20099,20070320,33,18,1,0.99
20100,20070321,33,200,2,0.99
20101,20070322,33,432,2,5.99
20102,20070322,33,378,2,2.99
20103,20070301,34,525,2,0.99
20104,20070301,34,579,1,4.99
20105,20070302,34,314,2,0.99
20106,20070316,34,735,1,2.99
20107,20070317,34,222,1,4.99
20108,20070318,34,815,1,2.99
20109,20070318,34,443,1,2.99
20110,20070318,34,1,2,0.99
20111,20070319,34,746,1,4.99
20112,20070320,34,331,2,2.99
20113,20070321,34,177,2,5.99
20114,20070321,34,665,2,7.99
20115,20070302,35,363,1,1.99
20116,20070302,35,275,1,7.99
20117,20070317,35,927,1,4.99
20118,20070317,35,324,1,4.99
20119,20070320,35,394,1,2.99
20120,20070320,35,595,1,0.99
20121,20070321,35,69,2,2.99
20122,20070321,35,212,1,4.99
20123,20070301,36,835,1,2.99
20124,20070301,36,864,2,2.99
20125,20070302,36,982,2,0.99
20126,20070302,36,512,2,6.99
